video_id,category,Likes_Actual,Likes_Predicted
8U-7F0QfLCE,Autosand Vehicles,1669,31169
fMaC7IeGKNQ,Comedy,4880,9536
MSzytvDsPfo,Entertainment,16575,29444
gs-iqvX6pOA,Howtoand Style,19203,23436
PcrVm1qEJyA,Howtoand Style,23148,12108
F1b5ouja_VI,Comedy,40666,22600
XSP5yHZN1I4,Peopleand Blogs,6692,18074
G_Pu00NmJfg,Howtoand Style,10467,11663
kl39KHS07Xc,Education,115726,104116
AHIrklVaooQ,Entertainment,4195,6785
v4DFeT9z7yY,Entertainment,0,20825
Ev9rOA2Yjs0,Science and Technology,38766,49431
cqg5oc20nxk,Autosand Vehicles,6921,481719
SKV6h_5XFbk,Comedy,229492,196462
o495cZqcvAQ,Newsand Politics,379,3394
7Tivcf-zIOU,Newsand Politics,20069,11595
Ek3aeUhHaFY,Peopleand Blogs,129868,113500
zBovkx07epw,Entertainment,11339,15232
bwlEaGiO9Zw,Comedy,6451,13727
apJaKRqX9cI,Comedy,31996,14602
6-xB3ij-5xM,Traveland Events,394,9680
IpN_wAlYZSs,Filmand Animation,49792,72479
s31XTrGJchQ,Music,62754,96366
OpsHLG657lM,Newsand Politics,3338,18541
GjwjzIFcX7U,Entertainment,72021,54133
scMSeVaE7Ao,Music,399,24826
H-WEhug-up8,Petsand Animals,36306,46287
HOxylh5runs,Howtoand Style,28323,20157
R1TSiB9OuVM,Music,84807,91704
_wS7seijyks,Howtoand Style,20574,20833
Yhea380bYp0,Music,17143,25740
ssk48FCVolk,Entertainment,12946,18605
Thvm6dADOms,Music,30406,62767
9OGr-2g0zVs,Howtoand Style,315,604
ufynqs_COF4,Music,327734,203286
wowAOdTYqw8,Music,154813,137034
_pP_C7HEy3g,Science and Technology,5320,3386
r-3iathMo7o,Science and Technology,115097,131401
t0Ro2Yqs6mA,Newsand Politics,747,3137
RHUxyXZBXY8,Music,62088,66808
htWO0--MbQg,Sports,20488,50149
Swv1il6PpN4,Traveland Events,9181,17805
E4c7EE8_IX0,Music,109643,117678
K8rE3XR9z8Q,Newsand Politics,7585,4713
6wGj89GE6aQ,Entertainment,116534,71090
yZG0wggoEqI,Entertainment,3363,21211
floMqK_yHf8,Music,378056,163204
BFqNP8VqoPs,Science and Technology,12713,9000
5orrZxSjLQA,Music,202302,125053
fYo_ZqCFafU,Howtoand Style,9924,8563
bSYNEkkuhoA,Comedy,5817,7837
g0K5QoEj7FQ,Entertainment,208,3752
VAUHZYf_aKY,Peopleand Blogs,62188,76366
Kc6CIwBVo5s,Newsand Politics,48923,173306
7bfS6seiLhk,Entertainment,105512,96136
sJGgV3p8JzY,Music,133878,78844
_CFJ1u-DIBc,Science and Technology,3164,2406
Vfugwq2uoa0,Entertainment,6626,13571
v6xUgawDQB0,Music,123708,142159
LHUKKrcXfJs,Music,10102,27832
_kwsw07w8lU,Howtoand Style,41053,29714
inZzcTXYowY,Music,406872,211279
QBL8IRJ5yHU,Howtoand Style,306473,243508
W7a8qyJ5W74,Comedy,790,7957
8bqvu8eFZss,Entertainment,14224,11613
wD5YzBDSXv8,Peopleand Blogs,6561,14457
hHFuZVGpBC0,Science and Technology,11937,14211
Qbg2p9PHVo4,Music,8349,21836
JBDWIGpKnwM,Entertainment,150418,88435
hphLiGW6FgE,Entertainment,506,3505
zwEn-ambXLw,Music,5648,21800
C3_spbo8eVc,Music,13242,24123
X6iJ0hPpGec,Entertainment,37116,29351
0PW9MWDWLH8,Peopleand Blogs,9627,9923
iatq3Rn4vsg,Entertainment,8544,11544
anDIlMVgNwk,Science and Technology,14007,59832
PAHm7SEhhuw,Comedy,25765,37274
KQT32vW61eI,Music,14329,27400
t0Ro2Yqs6mA,Newsand Politics,746,3119
kl39KHS07Xc,Education,92305,74600
fEhgT7G6ouQ,Comedy,22776,21396
_suPAag6_i8,Entertainment,8535,15314
kl39KHS07Xc,Education,131772,109442
dm6ZSfE5muc,Peopleand Blogs,16159,12521
3y75zBl37f8,Howtoand Style,34060,32966
VHXPFrOfndg,Peopleand Blogs,941,5361
#NAME?,Science and Technology,40715,40350
ZnkiHQLI0w0,Howtoand Style,26510,15761
YQ1cEC6FZRg,Howtoand Style,1191,1826
bS9zXmexXUQ,Newsand Politics,8806,20586
WeOwqu6gOPs,Peopleand Blogs,10154,10309
lD1mPectYOM,Entertainment,7802,16459
4ZO-jde2smo,Entertainment,16866,14313
BZt0qjTWNhw,Petsand Animals,37943,49551
oJToMo97UOU,Filmand Animation,8991,37394
i04pYZGDHIc,Howtoand Style,24966,22455
G_Pu00NmJfg,Howtoand Style,8905,9425
v8VMdSQL50w,Newsand Politics,472,2647
o7OwzKm8aa0,Comedy,22255,15998
QOksZ8VogRw,Music,25115,33918
cN26ESa3IQk,Entertainment,5104,10071
pl-DjiO8das,Peopleand Blogs,427474,225001
9Szts88zY4o,Entertainment,74716,94364
xPsEiZAOb_I,Entertainment,40274,17748
v-dfygYIfLs,Sports,431851,369510
8h2rlhsN9DI,Newsand Politics,5256,8399
OGYASOBiU_E,Comedy,157620,203112
h7j9jbe_pEs,Howtoand Style,7218,3650
msfPaXGuSbo,Filmand Animation,2944,38238
Hgiu9cqph5Y,Howtoand Style,124403,82680
ogfYd705cRs,Science and Technology,33116,55334
nNZrc_XvF30,Music,37690,48495
ulCdoCfw-bY,Education,174049,101155
0ufNmUyf2co,Howtoand Style,7894,7493
RsIIT6rXnSM,Howtoand Style,17086,23876
jVNepCaqJok,Peopleand Blogs,4888,13030
LDS8SeO6hyg,Entertainment,14555,15275
LC3fWTXZXxE,Howtoand Style,77997,50017
L_5_slz4ke4,Newsand Politics,67,1811
EQqIiTk2fy4,Peopleand Blogs,51144,57114
SQsPvrev_bQ,Education,122405,52594
RrhSJzM8NLE,Music,9821,25336
VLxl1UeuwHY,Traveland Events,28780,58773
WbgIREVg2JU,Howtoand Style,18652,14302
#NAME?,Filmand Animation,5046,32317
eP33TkuI9vI,Music,19161,39228
OziQ_a3Rpqw,Entertainment,5331,15907
M79o2UejYKo,Howtoand Style,86543,67292
96bpvMCfBfo,Music,30011,36004
nZI-zkjhtyg,Howtoand Style,38732,26138
VAk6bUhETHM,Music,2134,19853
IC_lnyn2R2Q,Entertainment,6348,22308
KUXd7p_vd3w,Entertainment,16499,23681
_fjfo256p6s,Music,7203,28407
BGszdLW-VqM,Howtoand Style,10161,6734
BJ2yzCRPonA,Entertainment,1242,8964
QAt8kU3TQfQ,Education,15655,12018
WfPu9Jrcpuk,Music,177540,162207
6i2cebTn0nc,Howtoand Style,50337,47675
t7Fa1GUf-LE,Music,8539,23597
y8lFgF_IjPw,Filmand Animation,33552,71574
aTvw9_dxBlk,Newsand Politics,161,2702
k0BqqEMobcY,Sports,14639,54677
_PgMjA4x3rE,Comedy,28046,30931
KyQyz2upSgY,Comedy,101226,63678
KQKtSekSi94,Entertainment,19081,26157
O4-j4kwtu9Y,Science and Technology,20804,20838
9DjgOFSBJYc,Comedy,1716,6916
r-7-bIXETfY,Petsand Animals,5991,17924
ZsN1V9Hjfvg,Entertainment,844,4310
ErZDtWsCA9U,Autosand Vehicles,364,28977
jgvQzWAhoiw,Howtoand Style,46185,14912
C2-bOy3H6Ss,Howtoand Style,28906,15411
bS_Zr-Hu4Mw,Howtoand Style,29508,23939
6d6SmcYcP_U,Entertainment,3333,11267
TxY10VhmLR4,Howtoand Style,30199,128641
dx9mF1KJr0s,Music,75210,70840
ZUSPD9zOyJs,Peopleand Blogs,92673,58605
LeFxjRMv5U8,Science and Technology,2873,7442
H7gh2fmdjCU,Music,145118,183153
Hgc2njyY4Rs,Peopleand Blogs,3956,6111
34mNW4YSJhw,Entertainment,570,3626
WKrnYjpmcpE,Comedy,6162,9425
_JhaVNJb3ag,Petsand Animals,10004,41855
5YMtjjAzxWA,Sports,3297,15935
VhexfxLPgTE,Sports,10201,22385
GqF5lyEUfMk,Comedy,45870,27092
FHZktpgVW7w,Entertainment,30994,28409
O8hm2Ml-pA8,Music,16927,29707
v-vx6GpTBkc,Entertainment,9781,12656
u429Qgvoxw4,Science and Technology,29594,32799
QssLKnUk6pg,Entertainment,4020,8239
VvEGctiW7io,Howtoand Style,5821,6517
JwivtxQEmc8,Comedy,4477,11058
Eouvsy8JdLU,Entertainment,4998,7998
we5djgQwK9w,Howtoand Style,113001,111876
0URpDxIjZrQ,Filmand Animation,103202,128003
LbW-bMToXqo,Music,1878,20418
MAjY8mCTXWk,Music,124421,307689
B9127l-xpdE,Sports,1193,12924
zOgle88sKro,Education,17272,9275
9o2FXVhjLyY,Entertainment,315,3360
pP6r2Gy_dTs,Entertainment,23244,31651
Q0sjw10aEWI,Comedy,57658,59350
jSQj4lq8ZEg,Newsand Politics,229,2199
USXoINPEhoA,Science and Technology,92276,88188
61hO5yTnAaE,Howtoand Style,34058,20233
b1Vi4YGMGkk,Newsand Politics,6518,67820
yWjRvhfjpI8,Comedy,38828,37515
FZiCWBplZ90,Comedy,28893,18276
XIxZLrruFpg,Entertainment,11377,14560
hV-yHbbrKRA,Education,13270,12788
t7Fa1GUf-LE,Music,8833,23983
8I_uK7WBbjI,Howtoand Style,28604,20281
uI5_G-Hiu8U,Entertainment,18929,14068
18QHSoWPygQ,Entertainment,22713,30169
CP23fL52Bes,Entertainment,2415,9333
R10qTLfwm8E,Peopleand Blogs,120086,98896
kuw3yQqhe8M,Sports,4944,21340
aTvw9_dxBlk,Newsand Politics,161,2702
wbxblKFtGCg,Music,23124,28709
j4KvrAUjn6c,Entertainment,135425,197373
6Rl7fQQRmtg,Entertainment,110039,92322
YpnV0M6XTc8,Comedy,9476,8634
RO41_2cWSXA,Music,2073,20000
8oKl_qDJHt4,Entertainment,58093,38970
30HOemteiKQ,Sports,4546,23133
mG9kK9TgxkQ,Entertainment,193,3830
82zGhWVXXxg,Education,10397,10009
rvskMHn0sqQ,Education,189239,123293
6340tX9M_eM,Entertainment,8231,15155
Nz0qoOgyWSQ,Entertainment,2001,14148
pCfmsVFCPmY,Comedy,20741,11801
p0xyhCn0Eow,Entertainment,3022,4722
i_nLsG_asQg,Music,19255,37835
VoAzRs3sE70,Howtoand Style,5446,6011
hRnVb4z6Hw0,Sports,8301,32520
QssLKnUk6pg,Entertainment,4347,8621
MjSZs_uOWxg,Comedy,13227,13958
GpekGi00XCE,Peopleand Blogs,3157,6277
xvmTr6S00Aw,Entertainment,198296,140605
CRSsa2o6PDQ,Comedy,20902,20511
tVlb8rVs7kU,Howtoand Style,5549,3165
AAbtGz8dHKc,Music,100,18490
4MYaA4WEo1Y,Newsand Politics,186,3126
98QDI87DdcY,Autosand Vehicles,2483,31038
UK2OQ67Xr4o,Entertainment,1889,4832
k3tWCZu42PQ,Newsand Politics,51,1980
Nk5yOFCsNeE,Howtoand Style,143831,450309
wT_yPn3LfNA,Peopleand Blogs,64418,57052
XQmI7hTE4Jw,Filmand Animation,9870,39076
RQUuqbzQVsY,Music,360901,205414
OGYASOBiU_E,Comedy,170641,224194
QDk-xa1oBXw,Howtoand Style,8493,10023
5wVnr3cahQg,Peopleand Blogs,3235,7355
s7zVYJDj2Ok,Education,7628,5800
26qOMpjicGs,Peopleand Blogs,2628,11441
F4qfN5UeFvQ,Music,339753,211909
K6Zu3qKhON4,Music,6960,24484
ih8ex84QoH4,Peopleand Blogs,118183,79561
13xFL17XmYU,Entertainment,1502,9358
VeXoFFxxUyc,Entertainment,1385,11298
z1Fvrmf4BXc,Entertainment,265179,213671
EMTo2UqcnGg,Entertainment,4632,14222
3Q2j5ApzSqs,Music,334598,180920
Thvm6dADOms,Music,21301,40968
65MWN5yKU0A,Howtoand Style,3067,2654
Qp7QJpLhOs4,Howtoand Style,5374,4288
Lydh_saD9EQ,Howtoand Style,12448,10213
qVWzDX5NrhQ,Entertainment,17049,11541
R9YYmoJjBxI,Comedy,17892,34031
r96KpNTcog4,Comedy,7979,7187
li5fmOV33hE,Sports,571,12744
hpapqEeb36k,Howtoand Style,33415,18989
T4FAg5A4wQk,Music,242592,153149
jYnEHDHp32E,Sports,2056,15333
KUUjtUP2CrE,Music,33729,53976
IIyZuKN2j7U,Music,9266,38241
SPD1v_8RQUY,Filmand Animation,18202,51216
zV9XlOw0Dyw,Peopleand Blogs,4847,23125
9m9oO84Q2fk,Sports,394189,368401
DZAiRufPx9A,Comedy,89470,52160
_fVUX6-7VKE,Newsand Politics,4989,24719
KpL6X856Y2E,Newsand Politics,1010,7596
UqItlHUSN-4,Music,106438,101227
nLXCutcsoKQ,Entertainment,4614,46374
PaJCFHXcWmM,Music,10079,42786
4nqJiBRNQuw,Entertainment,73056,75090
bS9zXmexXUQ,Newsand Politics,6802,15195
9r6NI9m_IxM,Music,2401,32635
PgNAmWjInGk,Gaming,26973,38213
#NAME?,Sports,9250,58478
8jp3SxojXpU,Newsand Politics,1421,6593
MSzytvDsPfo,Entertainment,16177,28320
PyXpoGbwGL0,Newsand Politics,10690,15906
_zu53yAoTJE,Music,5430,22848
sqkL6D0ScR0,Entertainment,47612,32152
oWw1BcFhk-k,Music,349211,180877
LU6xDgpnIyM,Comedy,471738,373231
sirrTXiPFmw,Entertainment,128111,178173
-7_ATlZ-zMc,Sports,27880,76404
DV1OqgHb3jc,Howtoand Style,288610,278119
oRArmtMA9AI,Music,226643,176438
r2ys-AimNbE,Filmand Animation,92391,85504
PLAFNvxDPMw,Entertainment,6880,9540
BIQK4-9YFW0,Music,106635,104796
Vq5cYJ4vtvk,Music,2126,19505
sirrTXiPFmw,Entertainment,113408,157670
133w0dT64A0,Comedy,2421,5682
gS1DbvHHVH0,Science and Technology,115525,98997
3uGIEY7tdg8,Filmand Animation,13561,65241
TnCa71iUVxA,Music,174489,89943
JJgiKhhpGvQ,Traveland Events,3149,18054
IJofEhiRpy0,Entertainment,112709,63286
5bJ_gb19pKQ,Filmand Animation,83875,112360
40zKzYxwaF0,Peopleand Blogs,12960,12570
v0eafGbrSJ8,Comedy,56636,50280
nAsrsMPftOI,Education,18066,11221
3WlhLmh7uiQ,Petsand Animals,28262,50569
GhxqY5E_ASw,Entertainment,11550,23921
atvJwwec_2A,Howtoand Style,11262,9082
t1Liix4gi7k,Comedy,18816,25176
6PXz2gNNR9o,Music,257,19199
CPjWgk0UXps,Entertainment,32173,29350
TPcV_3D3V2A,Entertainment,1759,26243
M0kcLjxoYS8,Comedy,82201,44801
#NAME?,Education,8799,5700
mdWcaWBxxcY,Entertainment,332395,387677
#NAME?,Newsand Politics,902,10305
3ToRIUoXmIw,Entertainment,33912,19656
vjSohj-Iclc,Science and Technology,85246,161515
UE-kaxIiNPQ,Howtoand Style,66466,49977
Pa3ao2TVn1A,Howtoand Style,3922,4158
5EF5Curjr8k,Music,38765,34207
Z2ttpo7c95s,Newsand Politics,2484,11785
qvZybtmE5RY,Entertainment,7753,25299
cDZfh5IjGv8,Science and Technology,36609,38722
D2mxKEa2xmA,Entertainment,7771,8047
EGV9Ms9EHcg,Entertainment,52027,40876
#NAME?,Comedy,312269,234931
v2OTO6UEVAo,Newsand Politics,7632,23151
48GpQJX3kYY,Sports,3016,15968
clvljBUYduE,Entertainment,676,3002
_ASpoeFRTZ0,Education,14992,16312
PtNRJvsLHV0,Peopleand Blogs,311,5147
5jmaUAvUou4,Howtoand Style,43378,22358
Ph54wQG8ynk,Music,700309,451521
g5CNiarSdbU,Filmand Animation,5200,34282
oFqHvacY9Kk,Music,3294,19596
PluaPvhkIMU,Filmand Animation,3086,31538
zxwfDlhJIpw,Peopleand Blogs,162619,292280
SwqUpegUT2Q,Entertainment,5249,11623
SipouoqLyxM,Music,3483,23438
lM0yu7c6lQk,Shows,4686,-8521
qFy5XyZsUeo,Entertainment,47370,56121
p1jllz43xZE,Comedy,4274,12204
uQWuC7L4_DQ,Newsand Politics,1943,14516
zUKVLp4RzJA,Filmand Animation,9611,42076
M-E5wDgptQA,Entertainment,28520,41886
Q3jege0p0dQ,Entertainment,177108,119278
X3gKYTc6lbw,Comedy,59772,47629
wV7RsaTY228,Education,9567,15493
eACohWVwTOc,Music,135013,80791
T0R9gyvS24o,Howtoand Style,6378,8820
Yzx_tSlifIw,Entertainment,321,4672
p1jllz43xZE,Comedy,5265,14443
I-FHMnfORbo,Howtoand Style,10956,4508
T_Fskj6ihT4,Comedy,6439,19056
5g2UZr5RGgg,Petsand Animals,19003,45010
Txlk7PiHaGk,Music,345024,226173
08vIy0y1N9I,Comedy,60271,49861
RE-aVnbJyOU,Entertainment,2474,8606
mHd8Ug4ljN4,Entertainment,11496,16241
pspGtXW0QYo,Petsand Animals,13331,23728
WXTNngJsBrI,Entertainment,9776,17173
efNXlVeeLIw,Entertainment,11613,18993
kxMC7g_sKjw,Comedy,42875,83812
MIQKlHSD89E,Petsand Animals,107834,100667
oe9-_fD55ok,Entertainment,14979,16934
M61Vt1C69JA,Entertainment,8647,13519
2E_HEeOpiEA,Howtoand Style,68047,409588
iKI6z9dcjMg,Howtoand Style,46974,39765
fNVUTgd4pio,Music,62524,100977
4ihuh6AKyY8,Education,3060,2728
dqr-AT5HvyM,Howtoand Style,334,922
FaJmopuuhZE,Music,4642,23314
oidnwPIeqsI,Howtoand Style,12507,13158
9H2SSvQ8ihA,Filmand Animation,11645,158020
xgo7SDyFqvc,Peopleand Blogs,3957,7073
cYxzLGk2NcY,Comedy,165937,124240
SwqUpegUT2Q,Entertainment,4427,9623
EC5UCCnk59c,Sports,25182,38202
CPjWgk0UXps,Entertainment,28049,24724
v_CMMWCN5nQ,Peopleand Blogs,10834,8666
4NOIj0Munk0,Newsand Politics,71,2114
r-7-bIXETfY,Petsand Animals,5621,17350
vFQ8hsZsDkA,Filmand Animation,20235,53958
IjvXgzSa1Dk,Howtoand Style,38949,24485
uBYzYji4rmE,Filmand Animation,99682,149451
gmfH2LBCdaY,Comedy,11352,10986
d3PMBPw74cc,Entertainment,4667,19608
PjqKPHZJgF0,Music,114561,143807
8B2esiq24Hg,Petsand Animals,21064,32695
qvZybtmE5RY,Entertainment,4942,14728
SkcucKDrbOI,Entertainment,98406,152118
oSZDe6CrfN4,Music,25198,36644
2r_nGjgqPE0,Music,35351,33038
oRArmtMA9AI,Music,322734,313170
uVcvhKTVZ8g,Gaming,160002,275480
0-7wMD5ISIs,Peopleand Blogs,232199,154912
Bm8rz-llMhE,Music,456908,446665
GWMKelv5Bmw,Comedy,66046,51535
l_eR85kmWbY,Science and Technology,3432,1496
upEIZAihcwo,Sports,10,10695
cIQKKzZtWwQ,Music,6590,28508
EBt_88nxG4c,Music,327501,236969
E21NATEP9QI,Newsand Politics,21502,23982
wJh-jurxmGQ,Entertainment,789,5297
Bxhew4TpiAg,Comedy,15917,14231
sMLso2du91U,Entertainment,28391,82711
khPLWaBioOs,Entertainment,988608,680465
aGl-1nwahCA,Comedy,111866,117168
2X5fG1A4kuc,Sports,1548,14585
IPgdIHV_zMo,Filmand Animation,9662,-4231
t0VsbEqfAvo,Entertainment,45985,108934
eV6yLbWCMDU,Peopleand Blogs,27181,31275
w8AJBlmLMZM,Comedy,59289,42139
_pP_C7HEy3g,Science and Technology,7023,5679
FepIkIILumA,Sports,481443,406367
w8VHZAeItno,Peopleand Blogs,2388,7227
xptpXSTtgSY,Education,12684,6776
Cp6j-izXLtE,Entertainment,20353,35549
Js3WIRF595U,Science and Technology,81747,32521
l884wKofd54,Music,228196,378766
cNrfQm9yG5o,Music,2096,20742
vnuk6bbPXeY,Entertainment,5531,8066
0URpDxIjZrQ,Filmand Animation,156923,191639
tAn7wxn2Atk,Entertainment,14715,23781
uY6lAISZQ0Q,Sports,4916,27052
THr_seahKUI,Newsand Politics,8353,11728
b7FxPsqfkOY,Education,12187,7255
CziCidR4KcY,Music,25387,42949
O6epKIw7W5M,Science and Technology,22357,22550
aNvRdg1lR7c,Entertainment,2328,28280
-R9F2_D76TE,Education,8756,9512
tsM6kq-7nmw,Sports,6272,50802
t0VsbEqfAvo,Entertainment,43933,103922
_1LdMWlNYS4,Science and Technology,43238,43602
p7KHGUwqF24,Newsand Politics,6,1568
jwlW1-vVBjQ,Howtoand Style,6496,7784
9WXQr3WVrbU,Newsand Politics,4840,22660
nNZrc_XvF30,Music,40491,57673
v1j5ckZwKEQ,Entertainment,10974,15938
q8fuvWLje8M,Newsand Politics,725,5696
k2NskGo6x40,Entertainment,120173,186421
CJRw18MtRPg,Science and Technology,25952,58007
upzmEBwEtpo,Education,2461,2456
Evz-ZQC8wss,Comedy,11780,14484
1WDj0DddCcM,Newsand Politics,11,1609
yMf3dvNzXbU,Comedy,15904,16592
jjNf6SolPvU,Entertainment,12396,21013
i_nLsG_asQg,Music,25396,51644
tfNzMKvoVOU,Newsand Politics,13211,18744
cDDF4pPwEUU,Sports,403,11413
ZKWDCyVbnoM,Filmand Animation,23990,55572
TTogFxTu_vA,Howtoand Style,3897,8343
oVbqjIuZgIk,Entertainment,2988,7492
GFU-y2ldabU,Peopleand Blogs,15130,25213
OGYASOBiU_E,Comedy,163278,210668
tugFFhML7VY,Entertainment,336462,191227
3g5O-kT9m8k,Science and Technology,62036,34006
uu99R0zAUEw,Sports,28043,48052
rEdl2Uetpvo,Howtoand Style,100860,35788
EsdjC5dsOTM,Sports,4108,26658
sqVuypJD7zo,Entertainment,7259,12477
7wDUrQAaYsM,Music,66895,65626
I7LJIuB2CHE,Science and Technology,36718,29026
lEltmPagx6M,Entertainment,60631,35163
9m9oO84Q2fk,Sports,380650,345053
l7ib9Mmkt4Y,Comedy,184975,72034
dWLDoQ0Kus8,Peopleand Blogs,22203,24533
7xN52zQzYy8,Sports,477,13633
Len0qLhmhL0,Music,34483,41268
jzLlsbdrwQk,Peopleand Blogs,98156,126152
Xqy62kBAiLk,Entertainment,73,3003
032BPsxhreM,Entertainment,148,3796
K62oeVyaC-U,Comedy,68234,129933
6Q0AazVu1Tc,Entertainment,92577,104562
CJRw18MtRPg,Science and Technology,36758,73930
RHpnWg6tdaw,Entertainment,19699,16687
HuwPCUzqwKs,Music,13400,32158
6tgptWcKkgc,Entertainment,9656,8421
BJ2yzCRPonA,Entertainment,1256,9066
b33PN2NB2Do,Newsand Politics,12552,10773
n-DTjpde9-0,Entertainment,97460,100999
iWyQqwNAMdA,Newsand Politics,142,1680
i0p1bmr0EmE,Music,1141237,1383707
s1cpCfX-mgo,Music,3142,20178
r2ys-AimNbE,Filmand Animation,87630,80834
qB24uIe2Q7c,Howtoand Style,46670,27196
1SnWTW6YXbE,Music,177689,141709
b1Vi4YGMGkk,Newsand Politics,6517,67944
dKccvk36atQ,Howtoand Style,37833,32528
i9EyFghIt5o,Education,5023,4871
ZDk03lHV47Q,Howtoand Style,6267,4933
ogfYd705cRs,Science and Technology,33273,55595
ZCPwpcurYns,Entertainment,321948,193543
qfqVkEYQ1Ls,Newsand Politics,20034,27111
Zb0wnYnrMHg,Science and Technology,8726,10506
MMGrzOu1amQ,Entertainment,99803,101742
cpGA0azFdCs,Music,60163,105328
wJJqGh2HLM8,Autosand Vehicles,243,48348
8uBP6UL-jEU,Entertainment,48830,71011
Ml9v3wHLuWI,Entertainment,258302,221927
OZv7qYZ43xQ,Peopleand Blogs,20078,18935
PZxyNX8J7Y4,Entertainment,49113,25457
6mDsa-AqNcQ,Education,23904,30506
71X7a8eu73k,Science and Technology,23065,19303
0QDjTwsEeE0,Entertainment,11096,11712
qpkXi0-XkxI,Entertainment,13325,32162
U5sCjnezw4o,Newsand Politics,618,4089
v1j5ckZwKEQ,Entertainment,12943,20237
VjEyUUQP1s8,Science and Technology,156,-1729
MTf2X6EHyLQ,Science and Technology,14349,5620
WACO9TqZEh0,Entertainment,14404,18836
qfqVkEYQ1Ls,Newsand Politics,70548,156908
S10azlzvS_8,Music,119309,80441
DJFeaRWJdy8,Howtoand Style,35413,41229
CP5Ro3oy-ec,Entertainment,27321,102173
sTVQDJyanco,Peopleand Blogs,8506,12588
ZcCp7488puc,Music,185088,128695
a-4_6bThk2E,Newsand Politics,15136,24223
S45Y5WQ4Ucs,Petsand Animals,3341,15993
ByeyFfOHgQA,Filmand Animation,87058,127156
F3eSaEHSCu0,Entertainment,5956,8922
VRJmcxCrAOA,Sports,926657,581829
tCXGJQYZ9JA,Music,1658754,1177524
gHZ1Qz0KiKM,Science and Technology,21757,21681
aKPz583WRpQ,Entertainment,15189,43012
cHB_s970Uyw,Entertainment,116997,118492
anDIlMVgNwk,Science and Technology,14068,60033
Kc6CIwBVo5s,Newsand Politics,37351,118882
4JGWxG-vE24,Entertainment,36719,59461
JfQ3W0wjGh4,Filmand Animation,36815,65794
VYmfEx3taAM,Entertainment,20550,49879
eljAjPH6zQI,Howtoand Style,42399,26084
qfqVkEYQ1Ls,Newsand Politics,69698,154531
RZfqUAZddmk,Howtoand Style,5098,5524
lD0etN63KCg,Music,198,18531
2qzrjzN5ns0,Sports,7698,42161
TsYGNNPQ3ZU,Entertainment,15955,11524
ZEkImgh--PE,Music,95674,54573
2BIx2x-Q2fE,Science and Technology,16008,7810
rz4Dd1I_fX0,Science and Technology,45126,17143
oKeF7K2VZtQ,Peopleand Blogs,3124,7259
oJ2faqXlU1s,Entertainment,167255,329681
mMtjGYdJOps,Peopleand Blogs,89179,70341
LK3Yz9UpP_A,Howtoand Style,10975,9564
NqntFonA2iY,Entertainment,2643,9232
3SlG3sE8Ytg,Howtoand Style,46751,39425
XPrHD-7jjUs,Newsand Politics,993,2816
me5ifeBFaFo,Entertainment,87170,99960
WNs7fkbANM8,Howtoand Style,58268,39556
BIQK4-9YFW0,Music,79297,71393
9o-gcCwMOgA,Sports,5462,27970
ufynqs_COF4,Music,427466,307506
2Z3yeFZyCjI,Peopleand Blogs,4803,10237
JaNmH8A-4NM,Sports,18601,35455
Ep6-bNu16_I,Peopleand Blogs,121429,126779
2wJESCSvFU8,Entertainment,7922,28591
M4vnmgZLA8s,Music,123180,114092
__Wd-iOZQ6k,Comedy,67621,46251
UXm1xHECZu0,Entertainment,26610,18103
i_nLsG_asQg,Music,23969,47758
ChF_ypmiIs8,Music,4083,21555
t4pRQ0jn23Q,Entertainment,115781,127113
1FJD7jZqZEk,Entertainment,186105,308057
wwVOmTImfLA,Entertainment,5743,8983
3ILxrRlf3KY,Music,5992,33321
E_ViwNxUldw,Howtoand Style,11688,16963
WeOwqu6gOPs,Peopleand Blogs,8412,9361
OCLaeBAkFAY,Education,21616,14757
5NHxDBPxPGI,Howtoand Style,7605,10906
szFrHKoD1GE,Traveland Events,41643,78518
9NC2saE5MbQ,Petsand Animals,3856,31894
DKPCBAlDw2A,Music,214529,115571
v2OTO6UEVAo,Newsand Politics,10000,29622
SoKQzAhXkbw,Entertainment,11418,15545
41kp6qN1Crg,Sports,2225,13196
CbfnCflL4-E,Filmand Animation,2444,36900
e2R0NSKtVA0,Peopleand Blogs,27915,42309
Q2hqcPnIWiQ,Newsand Politics,3725,18201
rZQepOFnYi8,Entertainment,27969,25968
ZXEmAGAV8kA,Autosand Vehicles,523,28084
tXlbRhkQaVc,Entertainment,5845,8038
V8-JfSXPDp0,Entertainment,16995,30490
815lSYphlbw,Howtoand Style,6305,6660
wI89nVn6LHk,Entertainment,18647,41909
2PH7dK6SLC8,Music,45559,48053
mUSv8b-V5I4,Autosand Vehicles,23740,77386
yW6ORWYn3g0,Entertainment,11658,27826
91Q0kddGWLc,Howtoand Style,1445,3941
Ucjgl-4s2nw,Entertainment,4982,13253
s3tz_mNg6NQ,Music,64877,66514
melV2fR6-T0,Howtoand Style,9503,14340
pvg2cw5oshg,Music,4702,22271
6PXz2gNNR9o,Music,229,19028
6HOO1d3ltA8,Newsand Politics,4028,-15663
nVrkQyLS4oE,Entertainment,25052,13276
djLBR_aoymQ,Peopleand Blogs,3721,10436
mdTv3V4ALzg,Howtoand Style,10184,11362
cZYNADOHhVY,Education,115101,85025
